episode,reward,steps,unique_locations,success
672,168.11454569060345,77,27,Success
673,-98.87579871843764,19,7,Collision
674,-101.27833025185565,13,3,Collision
675,-34.2254366544863,31,6,Collision
676,-225.2634024545562,30,2,Collision
677,155.72981555270587,71,19,Success
678,-109.20112056444458,14,3,Collision
679,-94.8717358972348,8,3,Collision
680,154.8663466824944,68,17,Success
681,157.3974425142845,88,28,Success
682,-101.02459249500524,8,2,Collision
683,-112.58049965708948,14,2,Collision
684,-111.15754935397558,13,2,Collision
685,-308.6066717101967,31,4,Collision
686,97.39554873773373,37,13,Success
687,-107.4567380592493,23,7,Collision
688,-95.98653236110538,7,3,Collision
689,-124.79865370873759,36,3,Collision
690,25.992029351104946,135,19,Success
691,-107.27412471758072,16,3,Collision
692,-96.60560159981044,9,3,Collision
693,-103.25904761754671,19,5,Collision
694,166.76656230029704,79,27,Success
695,151.80131658893987,70,17,Success
696,160.2716598089482,80,25,Success
697,-21.88884233420987,29,8,Collision
698,164.41525543113394,69,22,Success
699,161.39875684990125,77,25,Success
700,161.99508896500117,82,27,Success
701,-100.4347393734696,21,8,Collision
702,-20.776580507729335,31,11,Collision
703,163.28142619204147,72,23,Success
704,151.51435173780246,80,21,Success
705,-101.18526892510715,11,3,Collision
706,-30.52720229356234,38,10,Collision
707,157.4241260255661,76,21,Success
708,84.2973477094859,49,16,Success
709,160.90014132150418,56,14,Success
710,-112.15493593050452,18,3,Collision
711,90.11519279170565,52,20,Success
712,171.7577072796006,75,28,Success
713,-93.26935590125561,12,4,Collision
714,-104.66389591829667,15,3,Collision
715,-133.03058724669364,51,12,Collision
716,-100.2828161604645,11,3,Collision
717,-198.08749573698702,18,3,Collision
718,169.90049731246071,79,29,Success
719,141.3531602086948,95,15,Success
720,-97.31906292805502,7,3,Collision
721,-110.46660243269548,14,3,Collision
722,-97.11448104770732,9,3,Collision
723,-106.61881591732059,18,3,Collision
724,-161.47778851469184,38,2,Collision
725,98.286238573161,44,16,Success
726,160.62205675690376,78,24,Success
727,165.93485751301532,75,26,Success
728,-110.16957754755232,15,2,Collision
729,-130.21327289839405,46,3,Collision
730,-98.34895948755664,8,3,Collision
731,164.728374303371,58,16,Success
732,-363.5409381989114,54,6,Collision
733,-94.6320261200583,7,3,Collision
734,167.92447245548402,58,17,Success
735,79.48145624626176,80,26,Success
736,-297.7970666626146,26,4,Collision
737,-99.75563835407864,15,4,Collision
738,-99.53352813374381,9,3,Collision
739,165.38760058110634,55,14,Success
740,-90.23669207292811,8,4,Collision
741,-108.69022602953545,27,7,Collision
742,-139.06285337714326,66,2,Collision
743,-132.80427287213206,41,2,Collision
744,-99.78742605789212,20,7,Collision
745,-109.90692655254142,16,2,Collision
746,-37.725065732913635,58,18,Collision
747,-99.9382645665934,12,4,Collision
748,-214.94860554954568,34,6,Collision
749,167.91132324580815,64,20,Success
750,-152.21167359756762,29,5,Collision
751,-20.33798376843305,29,11,Collision
752,155.47756689548794,67,17,Success
753,-99.76871681240397,18,7,Collision
754,174.119292066752,68,26,Success
755,-98.88620057218122,5,1,Collision
756,96.24865422551805,42,14,Success
757,-96.70816732224465,7,3,Collision
758,-105.98149753060095,12,3,Collision
759,160.58108337119853,74,22,Success
760,-95.70483068930588,7,4,Collision
