episode,reward,steps,unique_locations,success
745,-30.75893269317315,55,8,Success
746,-139.25631799767982,68,20,Collision
747,-234.91606347844987,133,22,Collision
748,-115.15535378115989,39,13,Collision
749,-14.976411869927077,235,60,Success
750,-403.34945098378813,217,23,Collision
751,-113.03067806683023,53,15,Collision
752,-134.15407539358884,52,14,Collision
753,118.63789638067604,201,49,Success
754,-174.44737426854954,93,3,Collision
755,-305.3360158208888,141,6,Collision
756,-137.45934004511204,174,20,Success
757,-119.8413749318769,149,17,Collision
758,-215.47521742478335,60,17,Collision
759,-188.5535046517797,236,60,Success
760,87.06525907441956,53,17,Success
761,-96.45413952969481,14,4,Collision
762,-239.4022967901521,50,7,Collision
763,-180.83211652178164,92,26,Collision
764,-110.547490826592,39,10,Collision
765,-205.92306950844656,58,16,Collision
766,-115.10018893489612,13,3,Collision
767,-116.51132055707461,22,4,Collision
768,-170.36344417870595,92,27,Collision
769,-147.64628949770287,65,18,Collision
770,-3.8226759146243268,346,55,Success
771,-215.1780948744823,111,20,Collision
772,71.30823221202584,68,20,Success
773,-293.0921452189573,228,49,Collision
774,-113.41597306725534,24,5,Collision
775,-53.26882775198281,88,27,Collision
776,-126.14327573910948,57,20,Collision
777,-350.0028722619835,183,33,Collision
778,-102.87497244113152,12,3,Collision
779,-112.80231672904232,24,6,Collision
780,-119.0038168727,19,5,Collision
781,-98.1197539918191,10,5,Collision
782,-10.718351902927196,138,9,Collision
783,-128.92445799808507,43,12,Collision
784,-88.43787610191454,76,17,Collision
785,-103.4802604222206,36,13,Collision
786,-119.27772068411022,30,9,Collision
787,-107.23879820321002,11,4,Collision
788,-51.10619669829217,61,17,Collision
789,-268.70978060016523,73,11,Collision
790,53.86107489525659,78,18,Success
791,-251.7864258081474,123,13,Collision
792,-109.114435657531,30,9,Collision
793,-116.95230560697128,65,8,Success
794,-277.88345603432634,130,32,Collision
795,-74.12908328639834,190,42,Collision
796,-135.59977781890422,61,17,Collision
797,-32.7991085968204,39,11,Collision
798,-238.63472541689816,164,14,Collision
799,-205.73506088216863,265,47,Collision
800,-193.55432700344568,150,35,Collision
801,-69.8799385188091,64,16,Collision
802,-107.68198489245871,9,1,Collision
803,-113.30605994153001,25,7,Collision
804,17.45767658537993,125,35,Success
805,3.6154022551569085,138,36,Success
806,-5.452776497408564,119,34,Collision
807,-145.9523203775074,169,46,Collision
808,-100.71781386160957,18,4,Collision
809,-125.6260704977461,162,51,Collision
810,-121.10465772053871,22,5,Collision
811,-30.247819900225167,149,38,Success
812,-106.86915204184714,21,5,Collision
813,-170.41641887208652,130,19,Collision
814,-131.05128760530928,57,18,Collision
815,-332.88483355237076,188,31,Collision
816,-112.18733592393932,12,2,Collision
817,-118.7305327436169,42,12,Collision
818,-122.94720340308672,29,9,Collision
819,-114.4928186361831,57,16,Collision
820,-152.86617683198483,148,13,Collision
821,-80.73397684705138,200,49,Collision
822,23.234486743982814,115,26,Success
823,-47.838985085043156,46,14,Collision
824,-99.70110199634668,18,4,Collision
825,120.71625259651815,228,58,Success
826,-218.5123919771616,129,27,Collision
827,-122.84879052474189,38,9,Collision
828,-101.43695436762434,21,7,Collision
829,-15.783820823783117,238,41,Success
830,-180.69043066003962,23,2,Collision
831,-108.31632657542944,130,34,Collision
832,-39.28549462627169,59,18,Collision
833,-104.37672333873418,11,3,Collision
834,-102.59044850621513,27,8,Collision
835,-3.7091709327112596,136,36,Collision
836,-270.2573719616426,192,15,Collision
837,-124.64690790298316,45,12,Collision
838,-127.58675664693945,45,11,Collision
839,-113.90427635999148,14,4,Collision
840,-129.78366217263982,132,31,Collision
841,-121.26542503499445,33,6,Collision
842,-146.07720619228368,31,3,Collision
843,-142.07940467238421,80,19,Collision
844,-208.7046564243306,97,28,Collision
845,-52.26892663916252,61,15,Collision
846,-97.39755157280347,13,4,Collision
847,73.91544666685886,165,43,Success
848,-235.98887926022255,122,35,Collision
849,-121.218049901669,28,8,Collision
850,-105.29206309129525,15,5,Collision
851,-102.01948109460687,6,2,Collision
852,-321.9725631345537,170,30,Collision
853,9.190599895714854,125,37,Collision
854,-139.71657278276209,66,20,Collision
855,-125.98551445430924,254,19,Success
856,-117.98786739966073,32,11,Collision
857,-60.71096549871541,55,15,Collision
858,-134.33879207891596,63,20,Collision
859,60.11496264896787,259,53,Success
860,92.60760123314384,30,7,Success
861,-291.9021106022405,136,8,Collision
862,-343.68486033463853,106,19,Collision
863,-112.97985692735489,39,14,Collision
864,-15.921498185057374,138,37,Success
865,-98.37944010148178,6,2,Collision
866,-136.14963668239963,49,11,Collision
867,-118.1142710429279,20,3,Collision
868,-103.08412268927803,9,2,Collision
869,-106.85094663843941,24,6,Collision
870,-105.53794767358251,7,1,Collision
871,-160.06588423272282,82,19,Collision
872,62.378442416787266,73,21,Success
873,8.164469105405061,226,61,Success
874,59.63558344088286,78,23,Success
875,-114.5885479011562,13,2,Collision
876,-195.70311648651565,206,53,Collision
877,-131.55364817144158,24,6,Collision
878,-109.07618962773566,38,10,Collision
879,-108.76528492307088,36,10,Collision
880,-101.64190369756065,107,17,Collision
881,-33.47241799775817,42,14,Collision
882,63.29212388400627,75,22,Success
883,-246.8905002153789,152,23,Collision
884,-63.722873210087414,87,23,Collision
885,85.78389717346474,55,19,Success
886,-106.10013348621244,8,2,Collision
887,-146.6490245789593,69,19,Collision
888,-164.72421867004252,74,15,Collision
889,-141.52242074804786,71,20,Collision
890,-132.3519820333317,45,13,Collision
891,9.974950420920777,126,35,Success
892,-165.16280369318582,73,20,Collision
893,-145.36798127298465,124,30,Collision
894,-108.75806659318518,10,3,Collision
895,47.11489372527703,88,24,Success
896,-78.02299190201266,65,11,Collision
897,-57.432189784766116,77,20,Collision
898,-104.58025302765846,11,3,Collision
899,-119.28626778564079,28,7,Collision
900,-131.67077085963248,58,20,Collision
901,-108.11316950301307,22,5,Collision
902,-138.04784403625754,55,13,Collision
903,-11.455211652999992,35,6,Success
904,-50.58644782008363,67,18,Collision
905,-365.659845396401,85,6,Collision
906,-107.97413567384386,15,2,Collision
907,50.85221675620214,96,23,Success
908,-108.95481213211386,9,2,Collision
909,-108.38512155026413,15,4,Collision
910,-227.55932831088126,38,9,Collision
911,-21.094718368323967,211,52,Success
912,-106.6416917444235,12,2,Collision
913,153.07454271415017,181,46,Success
914,-211.94316425316163,51,8,Collision
915,-389.5346244418842,121,14,Collision
916,-120.25392477337782,30,9,Collision
917,-105.8863734426718,51,19,Collision
918,-72.639273599974,88,20,Collision
919,-238.0154786760832,78,3,Collision
920,-81.80482542524399,122,31,Collision
921,-15.062072122550163,137,37,Success
922,-42.359737819848476,54,16,Collision
923,-133.5025203581427,62,19,Collision
924,-41.865813273241365,68,22,Collision
925,-44.43688442374119,50,14,Collision
926,-211.29500578737972,155,39,Collision
927,-97.26080189786802,5,3,Collision
928,-88.48676368878817,114,27,Collision
929,70.9844948784731,60,14,Success
930,-107.13154924973146,36,11,Collision
931,-121.16921639759562,25,6,Collision
932,-86.64843074768075,74,17,Collision
933,-308.09111459205565,158,5,Collision
934,-129.54784505655718,28,7,Collision
935,-99.45215617241819,16,5,Collision
936,-108.56929173258465,19,3,Collision
937,-183.93827433183444,124,5,Collision
938,-105.42483520569091,15,5,Collision
939,-124.3685632303194,48,14,Collision
940,-171.4776477637829,110,34,Collision
941,-210.18004983901835,136,24,Collision
942,-151.39040237984224,141,34,Collision
943,-146.44755471225224,69,3,Collision
944,-104.43395767926214,128,6,Collision
945,58.2867689949922,74,20,Success
946,-119.72969545659798,36,11,Collision
947,-80.24972756169157,166,18,Collision
948,-216.93509958173922,120,32,Collision
949,-102.07251523731539,7,2,Collision
950,19.046864439971586,206,48,Success
951,-114.52036898697702,11,2,Collision
952,61.59178324580571,80,22,Success
953,-109.02883935016045,9,2,Collision
954,-37.5036357405116,49,15,Collision
955,-293.5226969248956,226,38,Collision
956,-92.7890390323284,136,36,Collision
957,91.99440772820924,35,10,Success
958,-237.01438963401677,81,4,Collision
959,-153.41292545135798,75,19,Collision
960,-70.58348053324696,69,18,Collision
961,-91.7958732726821,99,28,Collision
962,-114.82036450038021,25,3,Collision
963,-38.453401025588704,69,23,Collision
964,73.84415227437816,57,13,Success
965,24.303601664367193,106,28,Success
966,-105.03149386415232,10,2,Collision
967,-144.7275161857733,206,52,Success
968,-37.73817384626958,74,27,Collision
969,-44.934189679339696,60,13,Collision
970,87.1180922622118,31,6,Success
971,-84.37957023057241,102,18,Collision
972,-137.38312881005922,32,7,Collision
973,-160.7741459605184,75,12,Collision
974,-430.1639374757624,135,7,Collision
975,-117.79935310492675,132,28,Collision
976,-64.39611793112957,73,21,Collision
977,-146.60091791729891,93,6,Collision
978,-15.627002558321976,143,43,Success
979,-126.79143767183926,127,30,Collision
980,23.992667704374,115,33,Success
981,-74.78387336241428,124,33,Collision
982,22.32062428144775,110,33,Success
983,-93.51654372330627,99,23,Collision
984,-434.01886242577604,168,7,Collision
985,-110.8101689013793,38,9,Collision
986,-425.74508351011826,179,2,Collision
987,53.322977973561144,84,22,Success
988,-120.89083557178769,18,4,Collision
989,-61.99106567642625,72,15,Collision
990,-138.67337328980338,61,16,Collision
991,55.86098149143219,79,22,Success
992,-120.07085850232083,17,3,Collision
993,-233.811140721229,27,1,Collision
994,-101.63282586522926,14,3,Collision
995,-103.21631925343291,9,2,Collision
996,-127.25359921605126,159,44,Collision
997,-103.94611723734481,98,26,Collision
998,-112.65523140847338,22,7,Collision
999,-52.47105964931435,76,21,Collision
1000,-37.716886872389196,156,40,Success
1001,-109.05379832289132,13,2,Collision
1002,-219.50267838103815,26,4,Collision
1003,-224.48051371593425,43,7,Collision
1004,-101.17282980964458,11,3,Collision
1005,44.57527152475044,107,29,Success
1006,56.07241625641045,158,36,Success
1007,-340.3240878757505,101,14,Collision
1008,-45.94833221826222,155,42,Success
1009,-55.35500612851157,92,29,Collision
1010,-52.35561480593382,73,22,Collision
1011,-151.70547672001717,63,13,Collision
1012,46.10911567925497,86,22,Success
1013,-125.01198592517879,35,8,Collision
1014,-471.7294962850074,207,18,Collision
1015,-107.14185133043345,11,4,Collision
1016,-335.30993645617673,104,20,Collision
1017,-109.97366178167802,16,4,Collision
1018,-159.843545318502,165,11,Collision
1019,90.24493635333272,31,6,Success
1020,-189.988778697543,109,27,Collision
1021,-110.78244581351453,37,8,Collision
1022,-77.88715224052737,111,30,Collision
1023,-108.91628925990447,20,6,Collision
1024,-223.91774979055992,50,7,Collision
1025,-129.68372081842313,28,7,Collision
1026,-471.53743179090355,207,5,Collision
1027,-132.98399712536678,58,18,Collision
1028,-95.42633318077556,2,1,Collision
1029,-103.1126939856612,9,2,Collision
1030,-126.05459798576527,128,35,Collision
1031,-88.4919975344482,214,52,Collision
1032,-304.1352640412709,292,72,Collision
1033,-100.32498758946635,12,2,Collision
1034,-133.15661445066547,26,6,Collision
1035,81.59215387315605,50,13,Success
1036,92.91114206758225,26,6,Success
1037,-124.11038239002369,130,33,Collision
1038,76.11906937771079,162,43,Success
1039,-71.34393109401483,165,39,Success
1040,-44.27859252607234,48,13,Collision
1041,-108.7985619063656,15,3,Collision
1042,-28.57266319705569,268,61,Success
1043,-131.56742818667027,26,6,Collision
1044,-573.2524771594949,110,16,Collision
1045,-97.99383747322292,9,2,Collision
1046,-118.6869361571578,16,5,Collision
1047,-226.6451433452196,78,17,Collision
1048,-261.5144144018796,235,23,Collision
1049,-102.93343759280938,17,4,Collision
1050,-157.27565771364885,195,53,Collision
1051,-171.18679773332462,143,34,Collision
1052,-192.2064195775025,102,25,Collision
1053,-446.8524294101282,226,35,Collision
1054,94.56811677294247,26,7,Success
1055,-45.387219675801774,46,14,Collision
1056,10.949579449471727,232,69,Success
1057,-8.344979417953567,108,23,Collision
1058,-344.3160277006285,165,34,Collision
1059,-79.65404648901445,99,27,Collision
1060,-139.55633727820634,163,40,Success
1061,-142.06831688510158,37,9,Collision
1062,-126.91746866413177,61,11,Collision
1063,-510.02317680613254,350,17,Collision
1064,-114.73623084668684,244,30,Success
1065,-107.08260450307867,31,12,Collision
1066,-70.12148740039076,77,20,Collision
1067,-125.13984020372887,21,4,Collision
1068,-190.7454066778236,115,6,Collision
1069,-585.4801710572392,103,2,Collision
1070,-257.26179578423523,113,23,Collision
1071,-99.91300132766403,9,3,Collision
1072,-439.68229658090615,359,31,Success
1073,-39.287828761601574,70,16,Collision
1074,-56.461047177422145,102,29,Collision
1075,92.35320862723341,33,8,Success
