episode,reward,steps,unique_locations,success
325,-118.46822289516659,21,3,Collision
326,-90.5600769594605,79,9,Success
327,90.85459939136011,27,4,Success
328,76.05466832316499,57,13,Success
329,64.1199912595504,71,19,Success
330,93.60613136680898,23,6,Success
331,90.95458894355436,34,8,Success
332,-134.0558364488003,36,4,Collision
333,-115.47625624674342,18,2,Collision
334,91.4516354406546,24,4,Success
335,-100.62995917095378,12,3,Collision
336,-105.48445816875886,13,3,Collision
337,-107.81076937231789,15,3,Collision
338,-103.4134869848184,9,3,Collision
339,-154.3210962011303,121,16,Success
340,-105.18691812654669,20,4,Collision
341,69.9871760444214,62,15,Success
342,133.3995627359122,100,23,Success
343,-119.97799350903313,33,7,Collision
344,-53.01616318550375,50,8,Collision
345,71.60628633473905,57,12,Success
346,87.47518669285809,35,7,Success
347,-38.204700126176,53,14,Collision
348,-107.2264849904175,27,7,Collision
349,67.57758916714559,65,16,Success
350,88.63512414498739,40,10,Success
351,-146.56931862069774,47,5,Collision
352,126.0170459924735,112,28,Success
353,136.56295056151257,96,23,Success
354,117.39310466333202,119,27,Success
355,-110.17143303738344,15,2,Collision
356,53.480263592084775,66,15,Success
357,-113.54587666140503,25,6,Collision
358,-99.12600388678473,17,4,Collision
359,-121.3639300650174,29,6,Collision
360,91.76344065987585,28,7,Success
361,141.253208220286,76,15,Success
362,89.68463826656892,34,9,Success
363,99.1906507909251,20,5,Success
364,-103.01341785996601,11,3,Collision
365,-58.134152931843914,87,19,Collision
366,81.52272168189656,44,10,Success
367,-108.1913423699193,18,4,Collision
368,76.81328494032007,57,16,Success
369,62.32895758080117,70,18,Success
370,-122.12755088127476,23,2,Collision
371,-107.36139755373554,24,5,Collision
372,-222.17133616811302,48,9,Collision
373,81.2745278406418,41,8,Success
374,90.73200968125086,24,5,Success
375,-208.66828455003827,40,5,Collision
376,69.9770540663946,62,15,Success
377,-112.98414405166076,15,2,Collision
378,-43.82104483414021,47,8,Collision
379,-108.68033521068314,20,3,Collision
380,95.0954714794397,22,5,Success
381,123.84370944089838,96,19,Success
382,-108.30742612813351,18,5,Collision
383,123.69220429369713,109,25,Success
384,92.64864156338476,24,4,Success
385,123.49986437208818,114,26,Success
386,135.1833384853722,78,14,Success
387,136.94517380019514,76,14,Success
388,91.21760605933031,29,7,Success
389,-109.05016829515961,14,2,Collision
390,-126.4702053406996,30,3,Collision
391,-102.43087476613664,21,5,Collision
392,-118.62189266675992,34,7,Collision
393,-138.50832207039556,35,3,Collision
394,-103.04461284674329,22,5,Collision
395,-98.94333042129391,10,4,Collision
396,88.11654119718217,37,8,Success
397,100.09890846121763,27,9,Success
398,-130.24442703600104,68,6,Success
399,83.78054661457931,34,6,Success
400,-42.618713010668564,44,6,Collision
401,-111.20265721619121,15,2,Collision
402,97.65282522045347,29,8,Success
403,85.62785416259639,38,8,Success
404,-54.73458312680382,63,12,Collision
405,127.63142782348784,86,15,Success
406,-103.27557947440043,13,3,Collision
407,-135.99481930427666,40,5,Collision
408,89.52784365186619,32,7,Success
409,83.27359099289316,36,7,Success
410,79.00913999867468,51,11,Success
411,93.55299493708647,27,6,Success
412,90.4015394420714,31,8,Success
413,7.802191813223743,162,27,Success
414,87.89384023074336,30,6,Success
415,90.446606604347,24,5,Success
416,14.587570517203261,126,18,Success
417,95.6078551194607,30,8,Success
418,5.0131973677104185,131,26,Success
419,-110.03349176041533,15,2,Collision
420,144.5330546522753,81,18,Success
421,84.23642140245741,44,11,Success
422,121.67950186692445,114,26,Success
423,67.58659115991212,64,16,Success
424,-109.88503793088539,23,3,Collision
425,-112.32484767136197,16,2,Collision
426,68.513224020474,46,9,Success
427,21.20612329147457,124,25,Success
428,81.18740436647775,36,5,Success
429,-103.37262252264794,28,7,Collision
430,-197.23643667035668,115,15,Collision
431,-107.4412356533892,20,4,Collision
432,57.255546606589746,83,18,Success
433,-110.70690764392444,15,2,Collision
434,75.18576305992788,55,13,Success
435,-145.71686582345535,55,8,Collision
436,-45.667192447725824,48,9,Collision
437,94.94746441602891,19,3,Success
438,-42.51926037451374,46,10,Collision
439,-5.9442075468587205,43,8,Success
440,-208.48841152110788,32,5,Collision
441,-117.26535606266873,18,2,Collision
442,-36.48402794884987,51,14,Collision
443,-110.65373468412426,27,7,Collision
444,131.6173046533688,107,27,Success
445,-37.02424190258668,40,7,Collision
446,63.23284486319854,71,19,Success
447,141.40104270953694,76,15,Success
448,-37.77915519414742,45,8,Collision
449,92.0079983536687,30,7,Success
450,79.80252520350138,48,11,Success
451,-106.95477352360109,21,4,Collision
452,-95.8054739531065,10,3,Collision
453,-212.9435472907038,26,2,Collision
454,-140.2780306781695,63,12,Collision
455,-107.1546689729466,21,4,Collision
456,96.52491367138565,20,4,Success
457,86.9550917306229,34,8,Success
458,136.71136607493005,98,22,Success
459,-29.779875301155386,70,15,Success
460,-106.85263847956074,17,3,Collision
461,-4.25495832559632,36,8,Success
462,54.74556062004165,75,8,Success
463,-117.42757533341451,24,5,Collision
464,132.43118184889315,103,25,Success
465,-100.16364883923633,17,4,Collision
466,130.81857647960143,97,20,Success
467,-146.8000109679398,78,10,Success
468,128.0752782482627,103,21,Success
469,-112.32247509976112,21,5,Collision
470,-15.379669248584989,51,6,Success
471,-108.73674420492021,132,13,Success
472,100.92021386661135,16,4,Success
473,130.71188332952943,95,22,Success
474,93.27422366525049,31,8,Success
475,-121.47285340213466,41,8,Collision
476,125.42960276017737,106,24,Success
477,-110.01906028230201,23,4,Collision
478,-105.12406141375106,18,4,Collision
479,134.36728293112054,81,15,Success
480,-97.69560424789434,18,5,Collision
481,87.49509101818295,33,6,Success
482,-115.2781073744639,18,2,Collision
483,138.28474804269902,100,25,Success
484,-113.97020477357253,24,6,Collision
485,-114.25506579460958,37,10,Collision
486,42.408083840699405,66,15,Success
487,-106.85084907362005,15,3,Collision
488,-107.3043936972445,21,4,Collision
489,-8.120818910293735,124,21,Success
490,135.7834291578463,83,15,Success
491,89.34750957971345,30,7,Success
492,124.54932125752195,109,25,Success
493,130.98619107629966,97,20,Success
494,73.70961628723494,56,13,Success
495,-106.01510280828631,21,4,Collision
496,-193.28165585298342,22,3,Collision
497,-233.05574342111154,32,3,Collision
498,85.75208100353647,36,7,Success
499,-95.96786304136887,10,3,Collision
500,138.15893235162136,90,21,Success
501,80.94922504815229,56,17,Success
502,-105.99497305824907,16,3,Collision
503,-234.86840550443554,62,7,Collision
504,-111.62069546927185,28,8,Collision
505,-198.6626869247657,44,3,Collision
506,-111.41309377101172,15,3,Collision
507,17.06496076853466,121,26,Success
508,-113.46049334748184,19,3,Collision
509,-229.39267049053953,38,2,Collision
510,90.19199893151432,28,5,Success
511,-202.62167970475957,75,12,Collision
512,122.50102627307325,95,20,Success
513,87.30100736752317,35,7,Success
514,65.56353968082584,67,16,Success
515,147.48421698545013,74,16,Success
516,134.67300874946653,104,28,Success
517,91.53570724581348,30,8,Success
518,109.2262166933124,102,22,Success
519,-38.72118457700355,50,13,Collision
520,-10.59879706332734,170,16,Success
521,-128.27135220551543,52,12,Collision
522,-223.2601643211284,33,4,Collision
523,-160.40181733295225,29,2,Collision
524,-99.67498436417009,9,2,Collision
525,62.856249583813806,71,19,Success
526,87.04195270231185,30,6,Success
527,-110.54098974678756,22,4,Collision
528,76.36053075009626,39,9,Success
529,11.62660935520745,119,19,Success
530,-105.73621937803554,10,2,Collision
531,72.31022718699187,58,14,Success
